2,1,585.4262980824726,445.3667846679688,86.04883205771097,264.75989990234376,1,-1,-1,-1
2,2,455.53747543486037,445.3001708984375,98.03039580996675,279.1036376953125,1,-1,-1,-1
2,3,1345.37977343366,419.6990112304688,162.87216699986766,370.4506591796875,1,-1,-1,-1
2,4,1254.2803373868758,445.94407958984374,36.7026064762487,100.0065673828125,1,-1,-1,-1
2,5,1424.206722124027,427.0929321289063,184.27083309569608,341.4523071289062,1,-1,-1,-1
2,6,1014.8535057206446,430.090478515625,41.27989041417943,117.1480224609375,1,-1,-1,-1
2,7,1085.8875881079628,485.33388671875,39.54074175282433,113.7730224609375,1,-1,-1,-1
2,8,1096.396434284537,435.15296630859376,38.06247811061345,111.10855712890626,1,-1,-1,-1
2,9,636.3534066018278,461.1648864746093,62.17487624946946,184.84789428710937,1,-1,-1,-1
2,10,933.12446677793,432.3108764648438,41.31692337773374,119.4572265625,1,-1,-1,-1
2,11,1054.230726665579,487.71527099609375,35.3544646375924,104.56947021484375,1,-1,-1,-1
2,12,548.3456083837584,460.076904296875,32.49307278326432,96.60938720703125,1,-1,-1,-1
2,13,417.72656409304375,453.0882019042969,34.83305345453757,91.40253295898438,1,-1,-1,-1
2,14,1361.9596580699815,434.8199096679688,46.58083034441172,116.74835205078125,1,-1,-1,-1
2,15,595.6711877355696,428.30860595703126,17.065571306204667,42.1986083984375,1,-1,-1,-1
2,16,576.6000561625514,429.34663085937495,20.924960917084803,42.60939331054688,1,-1,-1,-1
2,17,973.7890824668611,447.91469726562497,32.816671492058916,95.17720947265624,1,-1,-1,-1
2,18,728.8698412025512,462.9634094238281,38.0762355636474,102.20479125976563,1,-1,-1,-1
2,19,998.014081967977,445.8663696289062,30.906088993733547,87.905419921875,1,-1,-1,-1
2,20,581.4918920045536,458.5503784179687,37.430754565111556,104.1031982421875,1,-1,-1,-1
2,21,665.2633557685475,450.956640625,30.822043345717482,84.11962890625,1,-1,-1,-1
2,22,530.9404237968821,456.7296630859375,23.9613521132671,61.7380859375,1,-1,-1,-1
2,23,506.5513704645649,458.70582275390626,29.93021805524517,83.542333984375,1,-1,-1,-1
2,24,567.7818643226533,433.58759765624995,19.199515983599646,39.989306640625,1,-1,-1,-1
2,25,557.5226291504882,442.26378173828124,20.000847656054727,39.511932373046875,1,-1,-1,-1
2,26,469.2583148543689,455.42517700195316,52.47028435376221,85.48517456054688,1,-1,-1,-1
2,27,549.950728654299,447.45119018554686,19.868318082026942,37.841070556640624,1,-1,-1,-1
2,28,376.53239138701633,447.85918579101565,37.99771112245169,94.57772827148438,1,-1,-1,-1
2,30,573.489813941975,457.5789489746094,25.01387797542517,62.88161010742188,1,-1,-1,-1
2,31,595.2286851074464,455.192041015625,27.36507851557604,66.58963623046876,1,-1,-1,-1
2,32,696.8207016674199,458.2561889648437,30.056008774535133,69.6981689453125,1,-1,-1,-1
2,33,584.5338619477121,450.98992919921875,24.59683909285693,47.460943603515624,1,-1,-1,-1
2,34,900.491059364641,440.0544860839844,38.728476973842746,97.57525024414062,1,-1,-1,-1
2,35,1501.9750194286203,441.3478637695313,61.06321797869734,116.12664794921875,1,-1,-1,-1
2,36,456.9265509868502,457.3236083984375,32.54830183489333,84.53043212890626,1,-1,-1,-1
2,37,604.9880282841784,455.4917907714844,34.84635554101807,90.68091430664063,1,-1,-1,-1
2,38,1034.1133914869934,432.3330627441406,32.95754319788827,94.89967651367188,1,-1,-1,-1
3,1,586.2082249572821,444.7161682400671,86.26557360441227,265.37627212181354,1,-1,-1,-1
3,2,455.574178346055,445.21459733585914,98.3677101569509,279.9593262768065,1,-1,-1,-1
3,3,1348.1045371818384,421.37151968970363,163.43001644351497,371.7477241724875,1,-1,-1,-1
3,4,1254.2904939338516,446.04688040958365,36.682218025485724,99.93803507291945,1,-1,-1,-1
3,5,1429.367182158537,425.5503337843326,185.74228067911648,345.0860030177756,1,-1,-1,-1
3,6,1015.1353174126277,430.0904832269287,40.71629529803559,115.50266088781471,1,-1,-1,-1
3,7,1085.8947335555104,485.70984075938435,39.526450857729465,113.70466718082216,1,-1,-1,-1
3,8,1096.3489106467189,435.3584315247245,38.15752538624989,111.38247937545152,1,-1,-1,-1
3,9,636.2520321699984,460.1893761292912,62.240650965682825,185.01902258726994,1,-1,-1,-1
3,10,933.1053836075605,432.2681457236667,41.355136706312074,119.54268804485415,1,-1,-1,-1
3,11,1054.5966362204028,488.48466068221376,35.998042723525614,106.46933979371552,1,-1,-1,-1
3,12,548.3398327668024,459.380521285533,32.779736309287564,97.45190501285299,1,-1,-1,-1
3,13,417.67063779350127,453.20406177588035,35.219527774564575,92.40653076062613,1,-1,-1,-1
3,14,1364.494353284585,434.0852667707297,47.25193854678642,118.49099738293842,1,-1,-1,-1
3,15,595.7318095678568,427.603746643603,17.081904505048104,42.23298843695653,1,-1,-1,-1
3,16,576.218700728706,428.7940044943763,20.861987931804396,42.476054059601495,1,-1,-1,-1
3,17,973.5753822320141,447.3556314162588,33.24407196175289,96.43187929403736,1,-1,-1,-1
3,18,729.1200374068978,460.3744812690103,39.335641712421996,105.62283505782968,1,-1,-1,-1
3,19,998.6129740362787,445.6871788107041,30.800648256748502,87.58113501985896,1,-1,-1,-1
3,20,582.142584712102,457.66570283285876,37.6337485656732,104.64171787751359,1,-1,-1,-1
3,21,665.7379357834278,450.3222002745141,31.23543820229029,85.25228220960766,1,-1,-1,-1
3,22,530.3779997949598,455.7743899557654,25.22267105647796,65.01329938980142,1,-1,-1,-1
3,23,507.0674059773659,457.4042189553686,30.53690596508552,84.7799443274256,1,-1,-1,-1
3,24,568.08377535189,432.42294322911545,19.68980140005052,41.0193240986135,1,-1,-1,-1
3,25,557.6626755374766,441.86460181063575,20.270246738779043,40.0355793376508,1,-1,-1,-1
3,26,471.6571000002618,454.89507484081633,53.144664195260255,86.68217246561649,1,-1,-1,-1
3,27,548.6495688701357,447.9134535951911,20.40658261290662,38.84302189885516,1,-1,-1,-1
3,28,375.7383658699524,447.8976319793798,39.31240252457995,97.91793461946897,1,-1,-1,-1
3,31,594.9807304554187,454.77719949332953,28.27155485520886,68.78786508803844,1,-1,-1,-1
3,32,697.4458240431886,457.4470284163246,30.038781332717015,69.67252345059872,1,-1,-1,-1
3,34,901.7158230232084,439.4600244520077,39.26825684116654,98.9000676603315,1,-1,-1,-1
3,35,1490.2317468442159,440.2481043500275,63.27068103838025,120.64503354944034,1,-1,-1,-1
3,37,604.2028321913951,455.128099252418,35.19882869008338,91.54360463254835,1,-1,-1,-1
3,38,1034.047931365955,432.70007711506065,33.08836959359816,95.25813209594818,1,-1,-1,-1
3,39,953.7155472020511,439.55491333007814,42.766354326366546,96.79807739257812,1,-1,-1,-1
4,1,585.7742090795502,444.84381663999085,86.34825594053979,265.582305039242,1,-1,-1,-1
4,2,457.49822908650583,444.58227342216674,98.7966513212787,280.76319136069156,1,-1,-1,-1
4,3,1353.0445820978857,421.24666107890704,163.84197549092292,372.873970757904,1,-1,-1,-1
4,4,1255.0086259661332,446.49183158738305,36.629277665488495,99.78551615854437,1,-1,-1,-1
4,5,1433.7953403732777,425.29308957270024,186.32536053163668,347.84672875106764,1,-1,-1,-1
4,6,1015.6159931486272,430.17754004750043,39.754953218322896,112.69198473335481,1,-1,-1,-1
4,7,1085.8372237433089,485.66339814287534,39.64137554271993,114.02710182337805,1,-1,-1,-1
4,8,1096.8450680348578,435.2545576641908,38.54578858565192,112.50945277937295,1,-1,-1,-1
4,9,636.2517267436716,458.95643473818654,62.886198941295966,186.8893722052713,1,-1,-1,-1
